id,Listening_Time_minutes
799027,59.01996
799028,58.61594
799029,73.97803
799030,27.610178
799031,89.92916
799032,35.677437
799033,8.374606
799034,24.149576
799035,73.92267
799036,21.45873
799037,55.74665
799038,16.361826
799039,63.162285
799040,30.035973
799041,76.682495
799042,69.62199
799043,67.978325
799044,59.83229
799045,11.6397295
799046,11.495345
799047,37.463215
799048,65.738556
799049,40.943867
799050,64.38593
799051,21.366974
799052,23.473028
799053,12.631693
799054,25.528723
799055,55.37744
799056,7.3806324
799057,53.114605
799058,7.507264
799059,23.052843
799060,46.994087
799061,75.48147
799062,56.068443
799063,40.919437
799064,62.572018
799065,70.01788
799066,20.784983
799067,44.425945
799068,28.043678
799069,59.40043
799070,48.883205
799071,39.187813
799072,70.41306
799073,17.32149
799074,14.170771
799075,85.823524
799076,30.540329
799077,36.76175
799078,69.73179
799079,52.94315
799080,17.097338
799081,26.562166
799082,29.275663
799083,85.374565
799084,69.80844
799085,86.01721
799086,47.012936
799087,77.25656
799088,78.917404
799089,53.37847
799090,90.693375
799091,71.208244
799092,75.19308
799093,25.393963
799094,46.93748
799095,57.565155
799096,55.977108
799097,27.051374
799098,75.35491
799099,5.633011
799100,33.12136
799101,43.70622
799102,32.29071
799103,21.885931
799104,35.702682
799105,73.873955
799106,71.45671
799107,51.779186
799108,17.61846
799109,21.608524
799110,58.463215
799111,25.593645
799112,65.04397
799113,21.586966
799114,22.144121
799115,25.350283
799116,46.191574
799117,2.174937
799118,114.479095
799119,73.09954
799120,75.98202
799121,82.317345
799122,16.671972
799123,89.365746
799124,66.66683
799125,66.81236
799126,29.358053
799127,15.144789
799128,72.143654
799129,37.347736
799130,33.431965
799131,34.32746
799132,3.8301582
799133,31.52767
799134,56.139244
799135,81.911224
799136,19.352161
799137,70.86598
799138,49.987675
799139,67.09157
799140,89.62483
799141,74.96212
799142,67.006035
799143,53.015102
799144,33.49817
799145,41.09269
799146,29.165207
799147,81.31384
799148,24.327236
799149,86.63586
799150,69.00069
799151,57.095
799152,68.337814
799153,65.21437
799154,26.578018
799155,85.61726
799156,21.06924
799157,76.03433
799158,44.300125
799159,65.60311
799160,89.47816
799161,61.504158
799162,40.24927
799163,65.73517
799164,20.52507
799165,11.180909
799166,75.895615
799167,68.112206
799168,64.784904
799169,63.03688
799170,43.364037
799171,31.3036
799172,83.17269
799173,11.995885
799174,43.005795
799175,9.191391
799176,25.6277
799177,52.854595
799178,73.0346
799179,54.724674
799180,27.052801
799181,22.413338
799182,8.417247
799183,52.580944
799184,18.199791
799185,2.1971402
799186,16.265808
799187,24.26391
799188,14.863914
799189,68.88549
799190,57.582577
799191,62.362476
799192,19.435822
799193,85.88372
799194,89.44007
799195,30.150799
799196,61.91273
799197,37.10818
799198,65.214
799199,50.605755
799200,53.721077
799201,76.06058
799202,22.926237
799203,51.591377
799204,23.116987
799205,75.01727
799206,81.98909
799207,56.281693
799208,90.81143
799209,39.783714
799210,22.718313
799211,56.560337
799212,71.81754
799213,11.612675
799214,70.067825
799215,56.30673
799216,22.507668
799217,27.160242
799218,33.43751
799219,56.84635
799220,83.94379
799221,80.634254
799222,38.512676
799223,33.48414
799224,54.576397
799225,99.168365
799226,51.467613
799227,68.71554
799228,21.500845
799229,16.036379
799230,34.04984
799231,20.830612
799232,59.495155
799233,78.70396
799234,56.627438
799235,79.22535
799236,67.5204
799237,39.4913
799238,59.540997
799239,5.221663
799240,0.7104763
799241,82.2713
799242,79.21554
799243,82.53299
799244,60.14241
799245,63.59328
799246,25.428486
799247,42.70841
799248,71.25583
799249,72.65691
799250,74.32275
799251,19.668133
799252,41.277565
799253,60.734623
799254,69.36967
799255,37.886784
799256,48.538086
799257,9.848642
799258,61.62846
799259,49.351242
799260,71.94087
799261,60.154903
799262,53.768032
799263,41.0305
799264,38.51092
799265,85.127754
799266,60.52854
799267,58.768394
799268,42.24993
799269,24.849865
799270,18.268602
799271,9.592467
799272,63.0603
799273,-0.9126138
799274,44.515697
799275,15.849051
799276,70.58925
799277,69.56758
799278,70.856445
799279,63.21579
799280,18.394157
799281,57.513176
799282,89.28379
799283,82.87581
799284,14.985878
799285,60.32274
799286,58.867447
799287,58.48958
799288,34.08518
799289,79.739044
799290,57.57775
799291,19.76179
799292,89.09486
799293,87.933815
799294,86.72722
799295,41.638725
799296,82.29832
799297,74.899
799298,49.81406
799299,19.364508
799300,17.749464
799301,26.145052
799302,47.735043
799303,68.5031
799304,59.942642
799305,10.392235
799306,74.089455
799307,49.063217
799308,68.820175
799309,58.998512
799310,59.446774
799311,96.12819
799312,60.940586
799313,43.23005
799314,77.34229
799315,80.35702
799316,63.39596
799317,44.245216
799318,58.14487
799319,92.332146
799320,6.3354483
799321,21.038387
799322,19.939901
799323,67.90872
799324,53.534306
799325,46.518528
799326,76.53451
799327,15.909895
799328,59.3671
799329,58.128536
799330,61.705597
799331,69.616714
799332,78.92232
799333,0.13301258
799334,19.49828
799335,79.93703
799336,52.317215
799337,75.24216
799338,17.067057
799339,46.61649
799340,54.0953
799341,47.164135
799342,18.327652
799343,86.7926
799344,60.19962
799345,45.400013
799346,49.09799
799347,60.131153
799348,22.128393
799349,90.89659
799350,63.012524
799351,75.98614
799352,68.54404
799353,45.546192
799354,73.165184
799355,52.633224
799356,45.54193
799357,25.185547
799358,19.775282
799359,59.18868
799360,17.177904
799361,71.47092
799362,35.84332
799363,8.0947485
799364,16.398073
799365,75.68658
799366,32.723984
799367,32.197033
799368,22.191803
799369,16.74677
799370,82.09594
799371,45.71535
799372,46.62984
799373,43.930145
799374,73.154594
799375,55.431858
799376,38.366085
799377,62.502193
799378,86.50217
799379,31.638723
799380,43.562332
799381,66.72986
799382,47.557175
799383,45.298347
799384,13.703652
799385,49.543583
799386,30.642973
799387,48.64444
799388,59.31019
799389,75.073586
799390,76.048256
799391,55.45239
799392,49.386112
799393,11.105786
799394,46.43043
799395,73.19961
799396,28.355968
799397,58.79421
799398,59.618324
799399,80.781265
799400,30.649908
799401,58.32978
799402,5.720765
799403,24.796139
799404,17.046455
799405,56.92514
799406,68.290436
799407,49.79723
799408,82.0452
799409,44.15011
799410,22.178717
799411,66.46068
799412,31.59038
799413,73.68147
799414,93.76626
799415,49.51803
799416,45.522644
799417,77.384186
799418,78.65546
799419,1.3096229
799420,74.10244
799421,52.13055
799422,3.8941827
799423,49.295162
799424,64.701454
799425,57.43988
799426,78.42777
799427,66.39463
799428,7.9229345
799429,51.108364
799430,52.54005
799431,67.06209
799432,41.993916
799433,61.460083
799434,72.5994
799435,53.247616
799436,65.09759
799437,81.649956
799438,61.742535
799439,32.711754
799440,60.78797
799441,65.32435
799442,71.72398
799443,51.639904
799444,47.285416
799445,19.08067
799446,36.87985
799447,17.226301
799448,66.07664
799449,30.657904
799450,16.571552
799451,37.230316
799452,77.33875
799453,34.337814
799454,14.462221
799455,16.04776
799456,40.529682
799457,70.41433
799458,62.024593
799459,4.1997933
799460,51.360092
799461,67.272064
799462,47.21533
799463,42.42261
799464,44.682064
799465,77.00089
799466,75.5876
799467,37.36072
799468,36.48237
799469,28.10861
799470,14.60113
799471,73.814
799472,19.699596
799473,39.683884
799474,81.56497
799475,54.090294
799476,97.217735
799477,22.395489
799478,14.670811
799479,9.968454
799480,76.54163
799481,57.241817
799482,29.322556
799483,31.61472
799484,93.71028
799485,55.019703
799486,72.62068
799487,45.78986
799488,76.531586
799489,76.5566
799490,59.329506
799491,33.444363
799492,56.361046
799493,51.982162
799494,86.59094
799495,30.516527
799496,71.796455
799497,54.19307
799498,61.357525
799499,13.012861
799500,96.93164
799501,71.7888
799502,74.245125
799503,70.3667
799504,2.2763484
799505,42.609978
799506,10.090327
799507,71.67048
799508,82.45628
799509,16.568142
799510,81.937454
799511,52.05052
799512,53.471123
799513,15.609552
799514,77.73178
799515,16.986559
799516,8.8968935
799517,61.04341
799518,5.6412663
799519,25.117487
799520,13.128349
799521,68.52445
799522,19.93697
799523,34.387253
799524,66.24579
799525,19.162134
799526,87.14641
799527,65.62564
799528,72.01688
799529,71.837296
799530,5.4262066
799531,39.015427
799532,54.326866
799533,1.4796082
799534,96.652954
799535,50.742798
799536,58.914536
799537,19.320627
799538,71.415695
799539,67.2322
799540,46.610886
799541,76.294876
799542,68.37036
799543,14.092881
799544,31.73518
799545,16.184198
799546,13.291628
799547,57.288204
799548,20.920084
799549,38.706257
799550,4.6078353
799551,3.832589
799552,61.20364
799553,81.06232
799554,60.762947
799555,45.016415
799556,68.334526
799557,53.010975
799558,73.92586
799559,65.091644
799560,13.632204
799561,61.564236
799562,69.498146
799563,51.486794
799564,56.09286
799565,49.025352
799566,40.440853
799567,65.55119
799568,41.06459
799569,66.63786
799570,66.68054
799571,76.04453
799572,45.803158
799573,40.434036
799574,51.725834
799575,32.873047
799576,67.33473
799577,35.79042
799578,44.485565
799579,64.666214
799580,81.68233
799581,54.25333
799582,76.57899
799583,49.837013
799584,8.933769
799585,19.689589
799586,44.60724
799587,75.90344
799588,18.18022
799589,15.542424
799590,82.5618
799591,65.02868
799592,38.3924
799593,18.984993
799594,68.873665
799595,18.928043
799596,25.715218
799597,3.838418
799598,68.79095
799599,22.95879
799600,38.28299
799601,32.570145
799602,8.625068
799603,40.278313
799604,34.744133
799605,74.72141
799606,106.11697
799607,55.577076
799608,39.28143
799609,45.707848
799610,32.917427
799611,6.684211
799612,69.17311
799613,3.5019689
799614,65.18441
799615,35.247345
799616,39.618095
799617,52.9436
799618,43.067448
799619,75.35231
799620,35.371124
799621,29.255152
799622,46.511703
799623,67.121925
799624,69.55406
799625,33.384182
799626,53.21868
799627,47.238113
799628,21.035286
799629,45.582462
799630,57.00287
799631,48.945393
799632,83.23702
799633,0.7315179
799634,22.458078
799635,75.8358
799636,39.35997
799637,84.748604
799638,61.204163
799639,17.490452
799640,57.43883
799641,12.021148
799642,7.349287
799643,3.5192912
799644,2.68628
799645,40.017395
799646,42.845097
799647,50.91947
799648,10.764801
799649,60.62087
799650,73.08402
799651,58.074463
799652,25.829649
799653,33.19272
799654,53.571632
799655,57.831635
799656,54.897472
799657,17.956018
799658,54.36693
799659,21.026484
799660,74.88388
799661,17.898365
799662,30.726965
799663,27.518747
799664,78.61222
799665,34.816235
799666,62.548798
799667,83.71576
799668,61.835194
799669,76.16552
799670,21.65444
799671,23.017378
799672,56.489838
799673,73.487236
799674,26.340708
799675,55.900105
799676,43.985424
799677,70.874405
799678,34.981796
799679,67.884674
799680,78.747536
799681,41.345158
799682,94.33991
799683,41.34628
799684,29.987717
799685,51.31746
799686,2.752924
799687,25.595596
799688,81.15207
799689,59.388256
799690,42.083527
799691,74.85189
799692,44.651905
799693,39.0856
799694,22.798534
799695,29.29558
799696,10.289079
799697,46.22928
799698,4.3238163
799699,14.615683
799700,77.69342
799701,14.051066
799702,49.37635
799703,79.96363
799704,72.81516
799705,4.9777465
799706,65.419464
799707,61.617805
799708,75.470665
799709,53.82679
799710,73.52513
799711,63.68818
799712,3.6524198
799713,61.544632
799714,101.69898
799715,26.421194
799716,73.90111
799717,22.681562
799718,18.316696
799719,40.700512
799720,66.13835
799721,69.85269
799722,34.529537
799723,61.41407
799724,63.144344
799725,23.179508
799726,69.00434
799727,21.4444
799728,-0.9126138
799729,54.232536
799730,35.71767
799731,55.867573
799732,63.982094
799733,30.491064
799734,47.044083
799735,21.76798
799736,28.863455
799737,19.511692
799738,42.601
799739,50.099606
799740,11.529569
799741,59.17656
799742,78.91479
799743,13.473163
799744,44.764908
799745,14.014263
799746,81.996704
799747,29.70317
799748,87.6983
799749,77.59489
799750,107.976814
799751,58.120625
799752,42.534348
799753,76.62482
799754,68.0448
799755,58.633114
799756,56.77404
799757,34.32818
799758,52.07687
799759,10.993948
799760,34.767387
799761,86.713264
799762,35.822735
799763,62.519768
799764,70.60376
799765,9.560356
799766,62.659187
799767,68.46692
799768,12.82658
799769,29.401886
799770,41.23734
799771,51.578606
799772,41.62667
799773,29.194803
799774,102.576195
799775,4.8441496
799776,2.5335214
799777,71.44973
799778,6.5599174
799779,28.144974
799780,81.89206
799781,32.44989
799782,48.51677
799783,23.894974
799784,79.16876
799785,76.1964
799786,35.47266
799787,1.0616857
799788,63.175255
799789,42.6695
799790,45.936028
799791,48.265923
799792,31.04678
799793,44.06634
799794,22.731493
799795,70.95082
799796,43.492542
799797,39.308388
799798,56.307957
799799,67.963234
799800,32.06495
799801,26.199787
799802,21.3789
799803,67.3237
799804,41.203056
799805,59.97239
799806,21.508358
799807,68.06426
799808,16.116188
799809,86.04632
799810,12.151053
799811,46.911766
799812,42.587185
799813,71.30879
799814,41.006226
799815,28.420141
799816,79.12491
799817,47.92508
799818,81.84504
799819,55.108322
799820,0.20284846
799821,73.9935
799822,75.49698
799823,57.34289
799824,55.382523
799825,69.90418
799826,21.147635
799827,57.951694
799828,15.772661
799829,19.350716
799830,55.724266
799831,56.670567
799832,57.176865
799833,32.90253
799834,22.517138
799835,3.507928
799836,28.870462
799837,38.25822
799838,97.6383
799839,47.760086
799840,5.3304486
799841,75.616875
799842,74.24778
799843,56.962643
799844,37.087826
799845,56.101486
799846,19.279842
799847,44.754112
799848,58.77104
799849,77.87263
799850,66.13222
799851,69.92062
799852,53.640423
799853,35.069157
799854,63.5819
799855,14.901545
799856,66.72531
799857,7.796321
799858,46.00898
799859,11.899981
799860,81.65772
799861,52.883694
799862,47.323444
799863,18.053736
799864,54.245747
799865,59.25707
799866,3.316819
799867,53.338387
799868,47.0038
799869,34.287064
799870,50.217125
799871,41.74452
799872,16.317282
799873,16.92918
799874,15.44103
799875,8.027901
799876,26.737848
799877,49.56102
799878,45.157383
799879,46.4678
799880,19.171669
799881,43.62717
799882,74.68358
799883,86.107346
799884,30.085514
799885,29.88467
799886,41.63968
799887,15.977861
799888,36.773926
799889,69.77574
799890,33.598274
799891,11.726301
799892,34.877155
799893,22.274477
799894,52.40293
799895,14.796751
799896,11.2712555
799897,48.69435
799898,63.03529
799899,37.271606
799900,34.106773
799901,8.580043
799902,47.196712
799903,35.827595
799904,16.495125
799905,86.279785
799906,64.63613
799907,43.921616
799908,44.55936
799909,75.05987
799910,48.400658
799911,55.376457
799912,60.264355
799913,41.25233
799914,19.055218
799915,44.075962
799916,45.474888
799917,91.20004
799918,59.895725
799919,71.12397
799920,72.36576
799921,40.499634
799922,40.323624
799923,57.334747
799924,80.663536
799925,51.953636
799926,5.263249
799927,15.2069235
799928,63.0851
799929,21.601278
799930,38.12867
799931,66.5493
799932,54.976715
799933,74.549324
799934,22.743128
799935,24.497278
799936,49.82421
799937,11.029398
799938,48.09616
799939,62.10493
799940,39.93948
799941,73.212456
799942,44.356712
799943,1.723938
799944,30.577282
799945,18.871809
799946,67.25267
799947,55.13621
799948,65.0539
799949,73.31469
799950,57.85081
799951,30.652975
799952,59.223457
799953,19.420902
799954,63.380493
799955,13.345829
799956,48.384743
799957,51.09503
799958,76.40778
799959,71.192
799960,81.70189
799961,38.718315
799962,65.421776
799963,34.280823
799964,59.776897
799965,76.651726
799966,20.004984
799967,11.781971
799968,46.504704
799969,64.94583
799970,18.94082
799971,24.939455
799972,55.627724
799973,53.983166
799974,53.53685
799975,27.172644
799976,76.197975
799977,69.85005
799978,9.542044
799979,55.18897
799980,66.76011
799981,27.35046
799982,47.28324
799983,17.035568
799984,42.515213
799985,46.5202
799986,74.072624
799987,14.129886
799988,69.2061
799989,85.21959
799990,24.48217
799991,59.99817
799992,66.042694
799993,5.798132
799994,78.28114
799995,7.31942
799996,55.017586
799997,66.52648
799998,87.109375
799999,55.312363
800000,87.99402
800001,39.978977
800002,27.3063
800003,78.37886
800004,71.62114
800005,82.395615
800006,82.70122
800007,75.48253
800008,21.822676
800009,71.60592
800010,79.77585
800011,9.048899
800012,33.79723
800013,56.921795
800014,29.666986
800015,68.4265
800016,60.54386
800017,20.55533
800018,32.16432
800019,8.037673
800020,67.24337
800021,94.35128
800022,68.49982
800023,57.07075
800024,50.93141
800025,70.33148
800026,65.07125
800027,57.592163
800028,69.58266
800029,67.29763
800030,9.239271
800031,73.66427
800032,89.486786
800033,89.00729
800034,10.622518
800035,93.372246
800036,44.55879
800037,51.59629
800038,42.717113
800039,59.456512
800040,66.68764
800041,9.919955
800042,47.488853
800043,68.178055
800044,6.2089896
800045,40.263435
800046,96.66163
800047,34.69571
800048,93.62829
800049,22.387426
800050,19.13539
800051,83.323
800052,57.508656
800053,33.927017
800054,44.471935
800055,27.622736
800056,20.512388
800057,0.0667939
800058,26.936157
800059,40.45999
800060,20.387068
800061,50.98026
800062,22.541512
800063,28.48151
800064,17.277681
800065,17.916489
800066,68.92672
800067,33.006184
800068,56.738316
800069,48.251003
800070,20.067692
800071,13.426892
800072,24.03312
800073,82.12364
800074,74.89132
800075,69.821434
800076,47.14733
800077,74.80954
800078,18.132141
800079,62.71517
800080,11.985148
800081,78.42035
800082,32.461327
800083,66.48171
800084,45.478134
800085,49.415466
800086,50.928734
800087,9.608809
800088,45.256836
800089,70.76369
800090,62.203217
800091,79.29274
800092,8.726802
800093,15.635629
800094,68.22259
800095,55.553307
800096,67.27494
800097,90.66577
800098,66.99895
800099,48.10466
800100,53.626823
800101,26.753927
800102,73.14103
800103,26.638086
800104,65.78994
800105,23.80384
800106,50.993176
800107,42.335674
800108,74.19899
800109,62.283184
800110,86.580925
800111,31.805187
800112,19.4286
800113,79.04759
800114,85.09968
800115,20.7578
800116,9.330924
800117,63.64348
800118,11.517336
800119,2.9974012
800120,11.379125
800121,17.151861
800122,13.057426
800123,57.468807
800124,12.969493
800125,36.265957
800126,49.28215
800127,55.09827
800128,82.27411
800129,46.44664
800130,4.1723976
800131,65.621895
800132,82.68208
800133,52.0021
800134,35.464146
800135,3.8929389
800136,65.99151
800137,51.44394
800138,24.511751
800139,47.405277
800140,37.8446
800141,50.39757
800142,72.73187
800143,43.285477
800144,31.413767
800145,53.25661
800146,58.56077
800147,22.847795
800148,88.46676
800149,6.3637643
800150,58.65517
800151,67.04129
800152,6.306595
800153,86.17002
800154,1.8988268
800155,58.760815
800156,18.516895
800157,106.64666
800158,43.369366
800159,8.089583
800160,60.359062
800161,31.403522
800162,50.176548
800163,88.91381
800164,12.78142
800165,20.150267
800166,7.5959444
800167,17.041868
800168,-0.6155826
800169,48.039276
800170,48.030293
800171,15.601772
800172,60.25697
800173,20.162718
800174,13.106557
800175,67.0543
800176,72.56119
800177,32.9032
800178,64.81998
800179,18.579689
800180,40.232487
800181,44.936764
800182,32.222794
800183,70.38279
800184,92.719124
800185,71.23464
800186,30.716095
800187,7.1031623
800188,7.406756
800189,5.348399
800190,82.35764
800191,77.092964
800192,40.90617
800193,38.682312
800194,65.69036
800195,58.43838
800196,80.90439
800197,58.842945
800198,16.341255
800199,71.5023
800200,52.7203
800201,29.990261
800202,74.64655
800203,15.393359
800204,36.174503
800205,7.041135
800206,50.66767
800207,81.65202
800208,56.99033
800209,53.683468
800210,82.410645
800211,44.348473
800212,60.501606
800213,68.76988
800214,57.36215
800215,52.84983
800216,50.271915
800217,92.31599
800218,51.94328
800219,54.67335
800220,36.6373
800221,77.08285
800222,83.89976
800223,53.895267
800224,70.610054
800225,76.94427
800226,61.99201
800227,37.209953
800228,56.00184
800229,4.4192567
800230,33.51473
800231,6.764107
800232,18.804983
800233,11.217883
800234,38.752705
800235,33.593315
800236,32.65419
800237,51.52326
800238,27.92619
800239,6.2027965
800240,3.0725343
800241,39.76686
800242,69.4078
800243,43.56301
800244,53.9559
800245,46.50835
800246,63.73504
800247,45.08207
800248,84.31418
800249,49.330315
800250,96.96454
800251,28.825836
800252,83.6246
800253,24.3308
800254,57.18093
800255,64.60676
800256,17.606289
800257,70.76334
800258,67.264084
800259,70.05478
800260,34.02736
800261,73.45531
800262,62.099655
800263,31.618134
800264,80.21548
800265,21.543219
800266,74.64554
800267,70.731445
800268,57.593357
800269,25.627949
800270,37.713898
800271,29.14254
800272,46.473904
800273,41.333298
800274,66.57251
800275,65.92419
800276,76.64663
800277,41.31014
800278,72.80194
800279,41.671688
800280,86.352135
800281,85.66009
800282,75.56294
800283,17.499071
800284,49.731693
800285,69.77028
800286,48.76833
800287,50.583748
800288,44.401245
800289,16.773832
800290,63.561462
800291,67.65818
800292,38.353302
800293,51.90285
800294,62.738743
800295,21.91144
800296,30.603004
800297,11.659726
800298,49.108704
800299,45.128586
800300,7.2626166
800301,79.93603
800302,78.851074
800303,19.351479
800304,42.754066
800305,41.2838
800306,63.286053
800307,66.03948
800308,50.900223
800309,17.407482
800310,22.830132
800311,41.403927
800312,18.899965
800313,19.298788
800314,59.488224
800315,41.52435
800316,21.320288
800317,49.39161
800318,46.745564
800319,57.78783
800320,42.65804
800321,50.181614
800322,19.11049
800323,59.60352
800324,8.17216
800325,56.500324
800326,9.0977745
800327,36.227566
800328,30.017914
800329,60.0185
800330,95.457
800331,64.87318
800332,33.220123
800333,53.53624
800334,66.05816
800335,16.298258
800336,36.895466
800337,50.787884
800338,47.104736
800339,62.02392
800340,53.261497
800341,17.06875
800342,26.700478
800343,21.765757
800344,47.32619
800345,30.784504
800346,59.364834
800347,61.453896
800348,47.3051
800349,85.795135
800350,31.990467
800351,59.776417
800352,17.371883
800353,43.10989
800354,3.1455846
800355,64.16405
800356,75.89558
800357,83.81887
800358,25.525076
800359,58.394596
800360,49.84981
800361,31.369606
800362,69.19579
800363,8.284014
800364,62.13333
800365,73.42112
800366,47.37474
800367,55.717686
800368,75.29931
800369,45.300182
800370,23.489632
800371,48.580067
800372,80.62914
800373,16.922276
800374,18.38107
800375,30.199121
800376,22.92414
800377,31.02226
800378,89.660034
800379,62.009827
800380,66.72473
800381,40.072987
800382,20.175295
800383,70.01441
800384,69.450005
800385,16.04209
800386,76.61624
800387,39.159023
800388,75.6336
800389,16.948822
800390,66.21587
800391,36.249485
800392,73.55409
800393,69.564156
800394,67.50025
800395,49.988705
800396,35.860104
800397,75.98691
800398,73.01585
800399,52.476387
800400,80.50078
800401,47.17045
800402,49.107357
800403,70.40914
800404,89.562355
800405,66.281166
800406,8.695345
800407,55.00035
800408,64.102486
800409,81.76822
800410,26.800915
800411,83.35262
800412,74.769615
800413,59.262978
800414,80.942116
800415,67.50232
800416,17.97847
800417,85.39739
800418,43.177017
800419,17.097965
800420,4.8678546
800421,69.5811
800422,9.973326
800423,71.4387
800424,62.61306
800425,71.99758
800426,27.81531
800427,73.39993
800428,5.4191103
800429,43.16428
800430,65.30559
800431,67.35573
800432,105.236244
800433,17.593939
800434,21.791088
800435,13.022052
800436,20.814869
800437,47.455154
800438,30.876423
800439,11.4987755
800440,15.837898
800441,17.775698
800442,48.59472
800443,44.66523
800444,47.817917
800445,73.48589
800446,35.116272
800447,57.813084
800448,28.206728
800449,53.156425
800450,77.03536
800451,30.608448
800452,27.222206
800453,73.36565
800454,63.610203
800455,38.321743
800456,38.71939
800457,45.16814
800458,97.3806
800459,85.96789
800460,43.159557
800461,17.127684
800462,77.598434
800463,30.562284
800464,62.77225
800465,16.399649
800466,97.86563
800467,30.166456
800468,50.12075
800469,56.51546
800470,9.841614
800471,3.1876614
800472,19.315296
800473,45.39349
800474,46.14413
800475,96.574135
800476,38.700382
800477,2.7193508
800478,18.115267
800479,10.4628935
800480,6.8557353
800481,72.24651
800482,83.66674
800483,60.23502
800484,16.915783
800485,5.7455025
800486,21.237564
800487,80.35849
800488,20.603615
800489,53.8032
800490,52.282387
800491,5.366886
800492,83.580185
800493,49.47706
800494,68.34943
800495,26.086771
800496,80.64648
800497,57.396435
800498,31.365059
800499,69.0981
800500,49.717087
800501,83.20563
800502,82.19812
800503,59.66235
800504,43.45304
800505,24.48447
800506,34.012733
800507,46.04566
800508,35.683773
800509,43.95509
800510,23.655321
800511,62.7695
800512,74.044205
800513,64.34686
800514,50.639996
800515,1.663942
800516,29.479239
800517,71.74768
800518,76.22015
800519,7.1119237
800520,10.395309
800521,69.89867
800522,33.88362
800523,21.794554
800524,45.972775
800525,57.456253
800526,54.483147
800527,49.50236
800528,58.131924
800529,35.873634
800530,64.47889
800531,53.991177
800532,30.747862
800533,24.621838
800534,55.505344
800535,16.434244
800536,44.7831
800537,14.986932
800538,14.564515
800539,69.2967
800540,67.47525
800541,20.622812
800542,44.36866
800543,73.063
800544,30.90733
800545,28.016926
800546,34.924732
800547,56.17071
800548,29.425127
800549,17.61732
800550,32.96861
800551,64.06521
800552,89.85484
800553,17.023226
800554,63.271877
800555,37.236034
800556,76.0291
800557,102.423584
800558,55.094604
800559,68.23818
800560,45.673096
800561,94.27045
800562,78.679214
800563,67.97099
800564,68.27404
800565,45.450653
800566,51.26106
800567,55.369034
800568,76.14666
800569,87.742424
800570,41.454433
800571,28.849203
800572,24.417706
800573,50.706066
800574,80.37529
800575,81.944824
800576,41.8949
800577,33.886566
800578,76.13715
800579,49.03232
800580,54.359997
800581,19.799835
800582,87.30835
800583,66.15002
800584,31.486996
800585,55.53821
800586,53.655422
800587,58.59046
800588,5.120112
800589,53.348465
800590,80.001236
800591,51.07666
800592,70.430145
800593,64.200134
800594,78.20291
800595,20.093817
800596,79.10332
800597,65.97359
800598,66.07516
800599,51.164986
800600,49.882713
800601,42.331863
800602,13.313804
800603,19.323483
800604,69.925964
800605,42.906418
800606,45.336678
800607,56.255077
800608,71.897484
800609,37.804153
800610,44.09399
800611,19.472843
800612,3.8689218
800613,20.337685
800614,40.68671
800615,35.94522
800616,17.154707
800617,39.613438
800618,21.36386
800619,87.4759
800620,82.918465
800621,76.91955
800622,82.38317
800623,37.80475
800624,67.68666
800625,20.24891
800626,58.911312
800627,56.119373
800628,86.967766
800629,37.797028
800630,13.153667
800631,78.785774
800632,41.23104
800633,75.033
800634,78.32246
800635,72.36084
800636,63.74506
800637,31.656773
800638,74.530174
800639,31.454346
800640,35.572956
800641,46.380177
800642,28.665129
800643,66.073166
800644,74.01875
800645,71.96998
800646,51.6721
800647,16.231594
800648,33.746098
800649,74.42469
800650,12.837001
800651,32.004574
800652,12.677298
800653,64.30181
800654,56.173374
800655,63.18824
800656,34.751
800657,48.29409
800658,3.427851
800659,58.642094
800660,79.677315
800661,43.53923
800662,9.076235
800663,16.255003
800664,-0.6777468
800665,44.71387
800666,48.621113
800667,23.268225
800668,87.57522
800669,59.32454
800670,16.658005
800671,21.7057
800672,72.88664
800673,18.71208
800674,45.874752
800675,81.19913
800676,65.19553
800677,65.2856
800678,36.549644
800679,45.55791
800680,41.17799
800681,10.02145
800682,78.13386
800683,46.09929
800684,30.699017
800685,71.69914
800686,19.026634
800687,43.952503
800688,35.900627
800689,25.343819
800690,22.100708
800691,8.9358
800692,43.677776
800693,27.78302
800694,66.420525
800695,27.98801
800696,63.77566
800697,69.778786
800698,20.78819
800699,94.64507
800700,4.409123
800701,20.698101
800702,50.458675
800703,10.294813
800704,50.11918
800705,59.279324
800706,47.22189
800707,5.638489
800708,62.657223
800709,78.103775
800710,70.81885
800711,16.38595
800712,31.881697
800713,59.968777
800714,51.844006
800715,25.713991
800716,0.3446441
800717,80.24262
800718,32.111195
800719,74.07926
800720,55.94156
800721,57.214283
800722,8.453737
800723,53.956856
800724,65.513374
800725,26.302994
800726,64.93781
800727,61.415447
800728,80.99087
800729,82.205826
800730,45.624657
800731,71.44016
800732,21.048615
800733,17.075548
800734,93.97137
800735,13.103545
800736,58.65546
800737,20.510136
800738,10.118385
800739,35.733437
800740,31.732794
800741,16.092379
800742,45.494396
800743,20.541548
800744,55.08632
800745,40.877525
800746,72.29287
800747,19.970768
800748,58.74746
800749,25.729286
800750,72.80187
800751,12.580553
800752,82.8603
800753,27.390062
800754,6.28215
800755,7.360136
800756,39.235756
800757,67.320526
800758,4.751119
800759,48.09029
800760,105.03327
800761,4.489012
800762,11.373131
800763,66.83309
800764,48.569946
800765,57.357624
800766,8.973217
800767,69.06278
